0.0,0.0
1.7686593562079942E-5,0.0980171403295606
3.5373187124159885E-5,0.19509032201612825
5.3059780686239824E-5,0.29028467725446233
7.074637424831977E-5,0.3826834323650898
8.843296781039972E-5,0.47139673682599764
1.0611956137247965E-4,0.5555702330196022
1.238061549345596E-4,0.6343932841636455
1.4149274849663954E-4,0.7071067811865475
1.5917934205871947E-4,0.773010453362737
1.7686593562079943E-4,0.8314696123025452
1.9455252918287936E-4,0.8819212643483549
2.122391227449593E-4,0.9238795325112867
2.2992571630703926E-4,0.9569403357322089
2.476123098691192E-4,0.9807852804032304
2.652989034311991E-4,0.9951847266721968
2.829854969932791E-4,1.0
3.0067209055535904E-4,0.9951847266721969
3.1835868411743894E-4,0.9807852804032304
3.360452776795189E-4,0.9569403357322089
3.5373187124159886E-4,0.9238795325112867
3.7141846480367877E-4,0.881921264348355
3.8910505836575873E-4,0.8314696123025455
4.067916519278387E-4,0.7730104533627371
4.244782454899186E-4,0.7071067811865476
4.4216483905199855E-4,0.6343932841636455
4.598514326140785E-4,0.5555702330196022
4.7753802617615847E-4,0.47139673682599786
4.952246197382384E-4,0.3826834323650899
5.129112133003183E-4,0.2902846772544624
5.305978068623982E-4,0.1950903220161286
5.482844004244782E-4,0.09801714032956083
5.659709939865582E-4,1.2246467991473532E-16
5.836575875486381E-4,-0.09801714032956059
6.013441811107181E-4,-0.19509032201612836
6.19030774672798E-4,-0.2902846772544621
6.367173682348779E-4,-0.38268343236508967
6.544039617969578E-4,-0.47139673682599764
6.720905553590378E-4,-0.555570233019602
6.897771489211178E-4,-0.6343932841636453
7.074637424831977E-4,-0.7071067811865475
7.251503360452777E-4,-0.7730104533627367
7.428369296073575E-4,-0.8314696123025452
7.605235231694375E-4,-0.8819212643483549
7.782101167315175E-4,-0.9238795325112865
7.958967102935974E-4,-0.9569403357322088
8.135833038556774E-4,-0.9807852804032303
8.312698974177573E-4,-0.9951847266721969
8.489564909798372E-4,-1.0
8.666430845419171E-4,-0.9951847266721969
8.843296781039971E-4,-0.9807852804032304
9.020162716660771E-4,-0.9569403357322089
9.19702865228157E-4,-0.9238795325112866
9.37389458790237E-4,-0.881921264348355
9.550760523523169E-4,-0.8314696123025455
9.727626459143968E-4,-0.7730104533627369
9.904492394764769E-4,-0.7071067811865477
0.0010081358330385568,-0.6343932841636459
0.0010258224266006366,-0.5555702330196022
0.0010435090201627165,-0.4713967368259979
0.0010611956137247965,-0.3826834323650904
0.0010788822072868764,-0.2902846772544625
0.0010965688008489564,-0.19509032201612872
0.0011142553944110364,-0.0980171403295605
0.0011319419879731163,-2.4492935982947064E-16
0.0011496285815351963,0.09801714032956002
0.0011673151750972762,0.19509032201612825
0.0011850017686593562,0.290284677254462
0.0012026883622214362,0.38268343236508995
0.0012203749557835161,0.47139673682599753
0.001238061549345596,0.5555702330196018
0.0012557481429076758,0.6343932841636456
0.0012734347364697558,0.7071067811865474
0.0012911213300318357,0.7730104533627365
0.0013088079235939157,0.8314696123025452
0.0013264945171559957,0.8819212643483548
0.0013441811107180756,0.9238795325112865
0.0013618677042801556,0.9569403357322088
0.0013795542978422355,0.9807852804032303
0.0013972408914043155,0.9951847266721969
0.0014149274849663955,1.0
0.0014326140785284754,0.9951847266721969
0.0014503006720905554,0.9807852804032307
0.0014679872656526353,0.9569403357322087
0.001485673859214715,0.9238795325112867
0.001503360452776795,0.8819212643483552
0.001521047046338875,0.8314696123025456
0.001538733639900955,0.7730104533627375
0.001556420233463035,0.7071067811865483
0.0015741068270251149,0.6343932841636454
0.0015917934205871948,0.5555702330196023
0.0016094800141492748,0.47139673682599803
0.0016271666077113547,0.3826834323650905
0.0016448532012734347,0.29028467725446344
0.0016625397948355147,0.19509032201612797
0.0016802263883975946,0.09801714032956063
0.0016979129819596744,3.6739403974420594E-16
0.0017155995755217543,-0.0980171403295599
0.0017332861690838343,-0.19509032201612725
0.0017509727626459142,-0.2902846772544628
0.0017686593562079942,-0.38268343236508984
0.0017863459497700742,-0.4713967368259974
0.0018040325433321541,-0.5555702330196017
0.001821719136894234,-0.6343932841636447
0.001839405730456314,-0.7071067811865479
0.001857092324018394,-0.7730104533627371
0.001874778917580474,-0.8314696123025451
0.001892465511142554,-0.8819212643483548
0.0019101521047046339,-0.9238795325112864
0.0019278386982667136,-0.9569403357322085
0.0019455252918287936,-0.9807852804032305
0.0019632118853908738,-0.9951847266721969
0.0019808984789529537,-1.0
0.0019985850725150337,-0.9951847266721969
0.0020162716660771136,-0.9807852804032307
0.0020339582596391936,-0.9569403357322087
0.002051644853201273,-0.9238795325112867
0.002069331446763353,-0.8819212643483552
0.002087018040325433,-0.8314696123025456
0.002104704633887513,-0.7730104533627375
0.002122391227449593,-0.7071067811865485
0.002140077821011673,-0.6343932841636454
0.002157764414573753,-0.5555702330196024
0.002175451008135833,-0.47139673682599814
0.002193137601697913,-0.3826834323650906
0.0022108241952599928,-0.29028467725446355
0.0022285107888220727,-0.19509032201612808
0.0022461973823841527,-0.09801714032956076
0.0022638839759462326,-4.898587196589413E-16
0.0022815705695083126,0.09801714032955978
0.0022992571630703926,0.19509032201612714
0.0023169437566324725,0.2902846772544626
0.0023346303501945525,0.3826834323650897
0.0023523169437566324,0.4713967368259973
0.0023700035373187124,0.5555702330196016
0.0023876901308807924,0.6343932841636447
0.0024053767244428723,0.7071067811865478
0.0024230633180049523,0.773010453362737
0.0024407499115670322,0.831469612302545
